x,result
-8.0,4276.041457416192
-7.75,16863.180198070495
-7.5,107.69233192674216
-7.25,9.195056947746801
-7.0,1.4139340737947792
-6.75,0.2686908483139018
-6.5,0.042792760951958296
-6.25,0.001141068712516545
-6.0,0.12268975819407137
-5.75,0.7680771304843927
-5.5,3.6554161672725636
-5.25,21.060678478308557
-5.0,283.5793155240417
-4.75,998997.5932040073
-4.5,967.443511006989
-4.25,40.033547411381605
-4.0,5.949231057618411
-3.75,1.2333002320178141
-3.5,0.22891060328461577
-3.25,0.013407000430873213
-3.0,0.01827779208528647
-2.75,0.1635688451221245
-2.5,0.8468919785069746
-2.25,5.04800902725334
-2.0,46.02282581228233
-1.75,1857.8898402940792
-1.5,79083.17853839493
-1.25,164.5390334003343
-1.0,12.15079821024691
-0.75,1.7827002870777602
-0.5,0.33350409912710705
-0.25,0.05757083184817581
0.0,NaN
0.25,0.0049059722107094575
0.5,0.07849555537162715
0.75,2.6454265986268153
1.0,NaN
1.25,7.3081852669036085
1.5,0.6703983877491554
1.75,0.18475111891135418
2.0,0.07849555537162715
2.25,0.041899899234367086
2.5,0.02570477079056494
2.75,0.017302547988596075
3.0,0.01243853121638907
3.25,0.00938858418028517
3.5,0.007356500720389862
3.75,0.005936657018248094
4.0,0.0049059722107094575
4.25,0.004133996008670751
4.5,0.0035405128236132536
4.75,0.003074084881040412
5.0,0.002700536184313344
5.25,0.002396458175776234
5.5,0.0021453890432038734
5.75,0.001935482193755087
6.0,0.0017580372682231317
6.25,0.0016065481744140324
6.5,0.0014760705607594258
6.75,0.001362792049537706
7.0,0.0012637343140785456
7.25,0.0011765427729378325
7.5,0.0010993356683298894
7.75,0.0010305941215356103
8.0,9.69080930512282E-4
